protein,limma_pvalue,mu_hat,se_hat,residual_dof
Q9Y3A5,0.12353319922285641,-0.3863643262730006,0.2380283600812915,28
P63279,0.3471084109376745,-0.2220775917700586,0.22376610385974127,28
P36543,0.7220172949868788,-0.12447302990678115,0.3583645894139188,28
B1ALD9,0.032042862742655,-1.1313130154961775,0.537182792178931,28
Q14978,0.06689660186567858,-0.9222274447275614,0.51631499646716,28
Q13404,0.9678777278634512,-0.009493580487087039,0.22515573124865196,28
P00450,0.7404097119419426,-0.129103842546032,0.403431990553801,28
P61163,0.6988523598146221,0.08950245898830472,0.21944726921602029,28
P17655,0.6871929427773872,-0.1069976811495563,0.26083774896431827,28
E9PBS1,0.5737902302399922,0.12239451718913125,0.2020592785598753,28
P67775,0.43857110283142,0.15294518510086022,0.17583557640118463,28
Q14247,0.2849430258895508,-0.3993904927646967,0.38188090224342,28
Q96EK6,0.08323260319197534,0.5964294629165077,0.34344670301439295,28
H0YNW5,0.6553340185660413,-0.14487674489975777,0.32925520785183965,28
P49368,0.1265030378452573,0.43878041038766413,0.28049960224498705,28
Q16543,0.4665472390698048,-0.19477102219185913,0.26205778886411285,28
Q01518,0.5134521102776644,0.11518408693423363,0.14784543771433262,28
B1ALC0,0.3395178211199785,0.2359791644102024,0.23683047615040748,28
P62081,0.8374567695568407,0.04744686692133682,0.21959634436248598,28
P49591,0.7405427602253253,0.0763193434424368,0.21846291170133436,28
B4DMK0,0.7819034497167174,0.057854327057440535,0.19168888157419578,28
Q15435,0.9448797347995456,0.014404760610725348,0.1910283707508089,28
E9PLK3,0.03296726947077288,-0.5090982668469383,0.21872857713983,28
Q504U3,0.14998696492492225,-0.45360442184275374,0.3131817503409502,28
O75475,0.7382118173865269,-0.10844570113093721,0.32939079160737417,28
O14579,0.0751089815494314,0.3363947844235651,0.1598228463202178,28
Q02952,0.08574236328238757,-0.7854742689174741,0.4678559593393345,28
Q14764,0.8444053244913043,-0.0768848453642877,0.40600151565239495,28
Q9BRT3,4.979152625929642e-9,2.7236927417292214,0.3599146498842925,28
Q16658,0.05038274539214552,-0.5256904587426988,0.25543580519113,28
P27169,0.7313861657383531,0.16504229833763123,0.5050937320233565,28
P13798,0.22901020467507152,-0.2516400713208607,0.18917597763038443,28
P13645,0.1832992497302391,0.7575138963943938,0.5949211319397752,28
P12273,0.8082275384709958,-0.18063641751383508,0.7947938242376182,28
Q32Q12,0.003088540599751955,1.3405445696305356,0.44139687974647607,28
P22676,0.06853389493516089,1.0358058484595047,0.5869065735286546,28
P25311,0.16290031667746852,-0.7183087610831321,0.5347974886590772,28
P02792,0.20529533372627648,-0.7845040863355753,0.6501448609965161,28
P05114,0.4548805745199961,0.229991109393616,0.30893037392783124,28
Q13813,0.32089685438960053,0.21387570945317158,0.19800525077056053,28
Q16851,0.19336175252686089,0.27036401005377675,0.18699784497073882,28
Q9BVG4,2.021188712831326e-4,1.0815031001580648,0.25554843190093696,28
O95865,0.0021552675501599074,-0.8050327037439865,0.23495455855100267,28
M0R1E0,0.7012802674777554,-0.10894191498489109,0.2824149111330974,28
F8VUX1,0.48329708718097053,0.15257899751522117,0.20176694911208123,28
Q13938,0.058667102132259404,1.1154932333770757,0.6085526789096523,28
O15247,0.6669892173801646,-0.14865379531304654,0.3531848705119549,28
P05386,0.8796391905099359,0.04069713870964606,0.2647722576598581,28
Q9BU02,4.0932729488418176e-4,-0.704122660715148,0.1545821698524617,28
Q9H4A4,0.8859758390900763,-0.0320525211043895,0.21006005576948114,28
C9JLU1,0.14459607959496493,0.4371271591899948,0.2953761894705186,28
H7C5M9,0.18916301703004362,0.22840483388031368,0.1422193855630123,28
Q92598,0.0091383561305894909,0.810375281418778,0.2955125343515868,28
P35527,0.13713351688755626,0.8920244481522548,0.6261508837959191,28
O43242,0.02798474725350748,0.4438979695776337,0.17330032747627075,28
H3BU16,0.8710226483122151,0.053159042643788665,0.33301180327084734,28
O95433,0.5314091294837335,0.13759408850233704,0.20471163323631145,28
J3QSB3,0.5300485250168988,0.15959848669457585,0.24652580539463287,28
Q9C0C2,0.006128791584415526,-0.8164782234228533,0.27925978805415186,28
P06748,0.4567992577372614,-0.18896697800273649,0.2458912238093992,28
B7Z9L0,0.11346803766807863,0.5378658982615157,0.33988273891987836,28
P30040,0.02343609454202271,0.6352702314146967,0.2655974990018993,28
E9PHY5,0.01598228912933115,-0.635186701754124,0.2449057087047719,28
Q9UNF1,0.22796660473666683,-0.40485523122531386,0.3384466296316417,28
O43715,0.9323905420585596,-0.028820418479987786,0.34714176037856986,28
P61586,0.4486465145585331,-0.20575890127790478,0.26674539751384635,28
P00491,0.8075444275947068,-0.08161896965904873,0.34167118377058775,28
P07357,0.5422092501939935,-0.19700367309303757,0.3272347067228497,28
Q02818,0.38740845819399805,-0.2414530381437352,0.2754587557307139,28
Q9UMX5,0.17960737499180307,0.5850260729704028,0.44899953093523226,28
P11216,0.8417160029259987,0.06558599153756195,0.3341299391527534,28
P05198,0.46708679312314605,0.13535371158374265,0.16105307565279486,28
P14866,0.8167188947940235,0.04970191614928773,0.19864915277230077,28
P52758,0.16628548685252154,-0.8477448108065635,0.6410133628078963,28
P01861,0.5085610882794022,0.3540314779707071,0.5642050649431464,28
P50453,0.8277287281283012,-0.0526814880476309,0.23277001529327915,28
P78417,0.8792092543312426,-0.03329744078072727,0.2045513773647714,28
F5H628,0.048748316785515625,-1.2250627692870262,0.6407810258435606,28
Q8WVJ2,0.14701900712894903,-0.47355148496253585,0.3260972560407948,28
O43491,0.01317277614764994,-0.9618409345153498,0.3815220411609096,28
Q99961,0.8609082185413638,-0.04101235849074537,0.22303396166108047,28
P47755,0.24973567556725237,-0.20414353521948259,0.14768253344802865,28
Q9BU89,0.0941032781260686,-0.36758268454325105,0.19931263138730299,28
P62979,0.7341845092551205,-0.06631520015360995,0.17397734900325754,28
Q9UMY4,0.18616716368287445,-0.2312106043814021,0.14348750163210766,28
P18085,0.02065775553670837,0.6060085676884054,0.24393470480382,28
Q9Y3C1,0.5191086073701169,0.257125919648843,0.4126644638801157,28
P35237,0.22008994198310106,-0.3481374336640938,0.2788458960133228,28
Q9BY32,0.06145323338303125,0.7706155941257529,0.4166493023308782,28
P62805,0.3778667037028074,-0.3357274553404349,0.39114911888577175,28
O00231,0.051717294138543285,0.3924212831985083,0.17501044915239264,28
P0CW22,0.04225665633673664,0.5791688950248542,0.27366588763776667,28
Q03252,0.1439404399912284,0.7015021335606191,0.49611806945005443,28
F5H5V4,0.9142151994547784,0.02231615701971476,0.1895034490104512,28
P05090,0.1649495378226221,-0.7800763370277899,0.586016172388163,28
P09525,0.6160123529609186,0.24610804705959743,0.5155742090173485,28
F8W6I7,0.9112628399940148,-0.028174062770235084,0.24578201569991362,28
P21695,0.13391093836386722,-1.108137106146991,0.7759801653862576,28
P42224,0.4595522329211147,0.23768623846416845,0.3246109984186945,28
Q9BXV9,0.11393403128722109,-0.36646596768020906,0.21493582276964224,28
Q9H4M9,0.17475820832917957,0.2542905607320782,0.16022267103376076,28
Q8WZA0,0.9242058949191833,0.025859318333158736,0.2684174848575761,28
Q9NQG5,0.4802800385517362,-0.173731006113627,0.23664202342486754,28
Q9Y5X3,0.3925942917237787,-0.19354504191889896,0.21209580456493193,28
C9JHF5,0.3405734026685918,-0.18756569657958433,0.17440101134290006,28
G5E9I6,0.9885979218330749,-0.0050547362994492195,0.3631037496375692,28
P54727,0.6060287490704186,0.17497364400894863,0.34585964879586295,28
P02749,0.6179511164924197,-0.2617922380702299,0.5533183960139685,28
Q9UHD8,0.555365316823303,0.10839535653894317,0.1582801218562192,28
Q9UBW8,0.09182317646806824,-0.39021753629009887,0.21375006583969178,28
Q4V328,0.5654934648295944,0.13498980516612238,0.22338355104023863,28
O76038,0.9654450101525536,-0.037395291524583096,0.9248928377908304,28
Q8WXX5,0.07713048527796909,0.62841637396578,0.35556828019503556,28
Q6IBS0,0.1952891454225735,-0.22606320597570534,0.143147360486549,28
O00232,0.023054492134564033,0.43849114411957696,0.16109258837536708,28
P00352,0.3319284609580696,-0.46181721256369673,0.4964591443703222,28
P55263,0.7473103099604672,0.09070840220087001,0.27963502133733176,28
O15355,0.07422373823175515,0.4100894442908175,0.21088297341385712,28
B1AKG0,0.3615811477414276,-0.8150207123439093,0.9515299168570338,28
J3KS05,0.2294711271699523,-0.2899376930990465,0.22865758792917093,28
P20591,0.13570305333332877,-0.6224300010424291,0.4267722390811725,28
Q9H5N1,0.09144804530259666,-0.4232054327313084,0.2367851212551996,28
O60493,0.07157100201149323,-0.40488593379605803,0.20467646745657278,28
Q13228,0.3472998205479094,-0.41385162364315636,0.45727343336235216,28
Q5QNY5,0.41515956306876434,0.23046054101830787,0.27972781307605954,28
P22061,0.890292344933714,-0.03756568755817685,0.2690237061504563,28
Q99614,0.16715249398161056,0.43859758946022004,0.3163713580353271,28
P26885,0.9383591173580602,0.024490847255939086,0.32074626579628884,28
P61160,0.2748206140743871,0.2014222981529577,0.15754621673333383,28
P42025,0.6462547749134221,-0.14446830432648286,0.31795417577487983,28
B4E241,0.8736353559934948,-0.03482311954529663,0.20436161675559741,28
O75083,0.633272586874781,-0.08515349263144083,0.1512573932012049,28
M0QYR6,0.26615397248624617,-0.35725688026856944,0.3225628323515944,28
P40222,0.04499680974275105,0.4265618250767217,0.1884167360358239,28
O75821,0.3051801284497777,0.18506968870482204,0.152464628330896,28
Q15233,0.2771215901907851,0.2718095657969457,0.23984708036739408,28
P19971,0.5370875544505839,-0.17238493450939948,0.2763019238718315,28
H0YGR4,0.29409471015636746,-0.3204033357317878,0.30472616584051526,28
O75884,0.46789593432836885,-0.2701892763295128,0.3823952302232266,28
Q32MZ4,0.11692187618670352,0.3580805363809363,0.21085041479564892,28
Q9BRG1,0.7112095832841052,0.08681793241188931,0.22332907657784998,28
P01877,0.28488192974151283,-0.829519828269527,0.8221067592616428,28
P00966,0.2676484889445142,0.5714468132309499,0.5387191452628718,28
P55795,0.5398534661438004,-0.1557038447766363,0.2463575307557148,28
P61769,0.397664096375169,-0.2488760830352608,0.29288980729581426,28
Q99653,0.37001557286702413,0.31347352889498903,0.3560940149483294,28
Q96DE0,0.10519782753766453,-0.33313286122011665,0.18228031679492387,28
P04206,0.7504515340016875,-0.1571743075251179,0.5200262533536233,28
P08603,0.8028835898875237,0.07901422008003685,0.32041211157650923,28
O95994,0.34273820371699915,-0.5980491582883576,0.6657457386192219,28
Q96CP2,0.010029268443772915,-0.8978333252020199,0.3374449474789408,28
P56537,0.2909672206663375,-0.24842958743115526,0.2221104243020545,28
A6NKN8,0.022312512046101105,2.1810667765761003,0.9832096307105519,28
Q8N9N8,0.6143281101838203,-0.14856166369208337,0.29476091406461885,28
P11021,0.8958649876571625,-0.03446762882211313,0.25835572785616745,28
Q9Y333,0.9678052418375471,0.010662459298594128,0.25938805718966995,28
Q9Y3Z3,0.8411453761323069,0.058174676888658974,0.28999338850010875,28
Q07955,0.20534638888355047,0.4024241920825651,0.31750800426987735,28
O75531,0.05450360300433578,0.6737413538408731,0.3481267914303547,28
P00915,0.1601880756627385,-0.6469839235608381,0.4755328492683746,28
Q9BS26,0.17919555303986154,0.3638401275174021,0.2629195624449654,28
P63302,0.29945459546412245,-0.29940260567027444,0.2853429511758577,28
P02763,0.607930178344535,-0.20796146428569873,0.4205199314931498,28
P19652,0.2740358947882891,-0.45422154732812003,0.4282986809066422,28
P52597,0.7836023781655114,-0.0632626444922305,0.21838902372823596,28
P00338,0.2274514326976625,-0.26542434120638214,0.20256050197702483,28
P54920,0.0151882239737848,-0.6949291501998808,0.2703866818489461,28
Q08752,0.16447053067601533,0.37846511173812547,0.26420798179992466,28
D6RD17,0.19610043536369395,-0.919881994567813,0.7495581035563791,28
Q9Y237,0.04853352976492421,0.4993642435855823,0.23720975735739286,28
A6NHK2,0.23382752923137798,0.3451460038113413,0.28603163105667634,28
O00487,0.02034940357881994,0.4678316773271334,0.17177485410318272,28
Q9Y266,0.9299851222017477,0.019248093669786248,0.2045398882886509,28
P46108,0.7655464042045624,0.06073934663211529,0.18489618726218487,28
P48147,0.4026547992008236,0.23584220596631955,0.27844596213877504,28
O43583,0.7728949294661086,0.06157874608138464,0.19724031353076216,28
Q15056,0.6674677841222162,0.1497628935357212,0.3567258967772018,28
O15305,0.9561620362400534,0.011879663541158325,0.20084413374984433,28
P18440,0.011956508229431192,-1.6075520685602132,0.64708221948286615,28
P01023,0.5761032224009809,-0.19296918238818184,0.35242997610893284,28
P07358,0.48371566024196666,-0.21420079800793862,0.3069129570165409,28
Q92890,0.836321075901822,0.04550654800206644,0.20595803494542328,28
Q8N335,0.6448343644801688,-0.19643876284326545,0.44396713853275155,28
P38646,0.5817900831997527,-0.21079144149803392,0.39496008940142724,28
O00429,0.012599657872881172,-0.8429631276765646,0.3268259930723089,28
Q03154,0.1752519076215659,-0.3473594122218355,0.24565007972055847,28
O75663,0.16177227120348694,0.3184886632933972,0.21099652083857898,28
P84085,0.00783724753837564,0.6173913117123185,0.2054493281554683,28
Q00169,0.08188768023308582,0.338077774083781,0.16702366390604292,28
P07384,0.1647181264701359,-0.2857058947645045,0.18370004471727155,28
Q5T8T7,0.504649891176706,-0.1556727930856992,0.2212245861920073,28
P01011,0.6400557178717741,-0.13964887365043213,0.29928717093701135,28
Q14980,0.5097442969905903,0.3035938040434365,0.48136901729664755,28
Q9H0A8,0.7232883254721271,0.060649850781750614,0.14146557712634422,28
P29350,0.8102018461986363,0.06759815074759737,0.2796644066996697,28
P61247,0.3384150329828145,0.25828455060315375,0.2638352635482547,28
F8W8H5,0.13565672687733274,-0.4590376196171037,0.304260475548846,28
Q12905,0.6962609123093642,0.08948418686384232,0.21683212830150536,28
O43148,0.015307911405618992,0.6400381292365858,0.24506352934039935,28
Q9UH65,0.33856527304093764,0.2236362358367498,0.22063444841141305,28
P49327,0.015166088302415302,0.9674790339300323,0.3935886101943467,28
P17096,0.10583843405697567,-0.5476642106379832,0.33824833275939153,28
B9A064,0.6308561753672851,-0.21825347678417448,0.4751382394012692,28
Q99622,0.3349288882205369,0.27795166242750746,0.2853832248343462,28
Q5TDH0,0.9470371563909774,0.015212726115440167,0.21688432362470728,28
O60814,0.3149218018544261,-0.21032059808204703,0.19018024584706247,28
Q15785,0.6992345572290426,0.12688350662907172,0.3338022727364299,28
P62333,0.4087204660644451,-0.1523894736912799,0.1585282431380808,28
P30153,0.8535247871938274,-0.03337105021659181,0.1547389186821112,28
P35270,0.05383625822852016,-0.7520910030292034,0.39181408106538584,28
Q9H0R4,0.3840436736213234,-0.34528221244437757,0.4090844558088251,28
Q13451,0.5903493497758955,-0.15610165691006955,0.289024623834458,28
P58546,0.6677826787983392,0.11372738217158,0.2599035827870562,28
P62316,0.12250564158007014,0.32932613696593577,0.19234842886722997,28
H0YDU8,0.32708308559886323,-0.20047388743539646,0.18428160606919133,28
P02790,0.44299466665656484,-0.23668510424990016,0.3097307208686429,28
Q96AT1,7.222411226849584e-4,-0.8851728303467596,0.22953886901978626,28
Q9GZP4,0.10808581049782533,-0.35317624713346535,0.20005561719607728,28
Q9P0L0,0.4713431106526902,-0.2340982102177998,0.32884164949876454,28
Q8IXQ4,0.5210820545596342,0.2234564135100127,0.3556388606674817,28
Q9NQW7,0.10483529545632723,0.42462279499114947,0.250330401443543,28
Q01082,0.9489335853268411,-0.014470987772028543,0.21310110828905365,28
Q9Y5Z4,0.46176834726303695,0.32720805970032235,0.46329806938025014,28
P15086,0.0821378933562314,-1.4046045523738417,0.8444855325366651,28
O95999,0.11014572370516978,-0.33862149386047385,0.1904048045729251,28
P16083,0.27764651882465624,-0.4992556599647275,0.4777549544583355,28
Q86T14,0.021782692240293285,-0.47889302293094627,0.18087181410434564,28
O14879,0.1771358784979028,-0.3950777402147012,0.2882524329562646,28
Q6P1N9,0.3463391935484741,0.34471425644766174,0.3743112068674929,28
Q04323,0.0010222041456572598,-0.8335500941623044,0.22206681456460098,28
Q9Y3I0,0.3240885037532818,0.17421527475567997,0.14739115194763067,28
Q00796,0.48216186664738536,0.24809151405002583,0.360779835879586,28
P19338,0.8834167667461392,-0.041070935342827755,0.2781311745418064,28
P05388,0.8246311582121777,0.04868978021502371,0.20527611837268708,28
U3KPX1,0.16260393464907089,-0.5227220787396198,0.3802167287988739,28
Q9Y3F4,0.2129297809774159,0.25309606741823387,0.181359254055893,28
Q00403,0.01017826255856467,0.7149245813225499,0.25956115300201016,28
H0YFI1,0.0034264453416542368,-0.7730354849722874,0.23891744906464743,28
Q15293,0.04051558818443253,0.6018823806941528,0.2833317954270979,28
P10451,0.6344314358810612,0.22559013424873797,0.49761548191655813,28
P07195,0.4649076711996568,-0.24603024028954826,0.34211075167223925,28
P05204,0.978809165372869,0.006964931383607497,0.25705697831453883,28
P09455,0.11684832002964561,-0.8303121251567182,0.5485557954638126,28
J3QLI9,0.4255828177843163,0.19950071540004638,0.24144480013889535,28
B4DJP7,0.6050784149064576,0.09333806056850125,0.15395493561865595,28
H7C5L4,0.0500825982802279,-0.3915826244093965,0.17255566965112687,28
B7Z337,0.29688611806108106,0.4407422081611281,0.43674251198064834,28
Q96CT7,0.17148174966093993,0.255311374683462,0.15926981048734928,28
Q15691,0.6878731597705867,0.07926669478965534,0.17651215401598025,28
O95989,0.13330932792342956,-0.30731754385631893,0.18188616435278163,28
